date,close,ExactBestMajorReversals,4DaysAheadTwoState,BuyIfNotSell,SellIfNotBuy,TwoStateMajorReversals,TwoStDayAfterMajRev,2StBDayAftSDayBefore,2StBDayAftSDayOf,DayAfterMajorReversal,4_days_ahead_TARGET,5pct_20day_TARGET,5pct_10day_TARGET,2_5pct_5day_TARGET,vix,candleHeight,6_day_SMA ,pct_Diff_from_6_day_SMA,Slope_6_Day_SMA,4_day_SMA,Slope_4_day_SMA,newHighs1Y,newLows1Y,CHLI_1Y,newHighs1M,newLows1M,CHLI_1M,newHighs2W,newLows2W,CHLI_2W,newHighs1W,newLows1W,CHLI_1W,advancedIssues,declinedIssues,ADV_Issues,advancedVolume,declinedVolume,ADV_Vol,advancedIssuesComp,declinedIssuesComp,ADV_Issues_Comp,advancedVolumeComp,declinedVolumeComp,ADV_Vol_Comp,PutCallRatio,PutCallRatio100,ImpVol,daysToEarnings,daysToDividend,TenYearFuturesContract,TwoYearFuturesContract,2yr_Yield,10yr_Yield,2yr_pct_chg,10yr_pct_chg,10yr_2yr_diff,10_2_diff_pct_chg
8/27/2018,54.485,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,12.16,0.1975,53.96416667,0.01,0.044,54.04,0.06,227,42,0.84386614,548,103,0.841781861,923,372,0.712741307,1161,372,0.757338547,1708,1219,0.583532625,414883,109909,0.790566548,1687,1304,0.564025408,"1,799,170","424,782",0.808996777,0.66,0.6329,0.1931,-47,-52,120.3438,105.7734,2.645,2.846,0.008,0.0117,0.201,0.0635
8/28/2018,54.925,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,BUY,12.5,0.1725,54.14083333,0.015,0.064,54.331,0.097,224,48,0.823529381,581,135,0.811452503,936,670,0.582814442,1178,670,0.637445884,1421,1505,0.485645931,246412,222932,0.525013636,1476,1505,0.495135859,"951,360","952,169",0.4997875,0.7216,0.5944,0.2027,-46,-51,120.125,105.7422,2.669,2.884,0.0091,0.0134,0.215,0.0697
8/29/2018,55.745,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,12.25,0.7075,54.47166667,0.024,0.169,54.799,0.156,208,36,0.852458981,549,134,0.803806723,894,697,0.561910744,1073,697,0.606214686,1797,1103,0.61965517,290406,157178,0.648830164,1805,1166,0.607539547,"1,202,296","627,493",0.65706811,0.742,0.6032,0.2063,-45,-50,119.9375,105.5781,2.681,2.886,0.0045,0.0007,0.205,-0.0465
8/30/2018,56.2575,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,13.53,0.445,54.8875,0.025,0.249,55.353,0.185,192,53,0.783673437,515,163,0.759587009,776,740,0.511873348,950,740,0.562130174,1250,1644,0.431928126,169980,299644,0.361949134,1238,1725,0.417819776,"765,986","1,194,221",0.390767914,0.7166,0.5778,0.2368,-44,-49,120.1875,105.6328,2.653,2.859,-0.0104,-0.0094,0.206,0.0049
8/31/2018,56.9075,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,SELL,12.86,0.28,55.39333333,0.028,0.307,55.959,0.202,182,45,0.801762079,467,164,0.740095075,700,657,0.515843769,861,657,0.567193672,1751,1164,0.600686104,320955,188405,0.630114261,1836,1150,0.614869388,"1,183,910","651,058",0.645193813,0.6663,0.5605,0.2539,-43,-48,120.2188,105.6719,2.629,2.86,-0.009,0.0003,0.231,0.1214
9/4/2018,57.09,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,13.16,0.0125,55.90166667,0.022,0.338,56.5,0.18,178,65,0.732510258,417,193,0.683606546,572,875,0.395300619,692,875,0.441608166,1278,1674,0.432926828,270406,277262,0.493740733,1240,1765,0.412645589,"1,143,851","1,022,855",0.527921647,0.647,0.6387,0.2621,-42,-47,119.9375,105.6328,2.653,2.898,0.0091,0.0133,0.245,0.0606
9/5/2018,56.7175,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,SELL,13.91,0.53,56.27375,0.008,0.293,56.743,0.081,174,93,0.651685369,419,310,0.574759937,592,1413,0.295261844,859,"1,413",0.378080984,1085,1821,0.37336545,248660,384844,0.39251528,1125,1838,0.379682753,"1,161,416","1,360,706",0.460491602,0.7291,0.7671,0.2657,-41,-46,119.9531,105.6406,2.653,2.904,0,0.0021,0.251,0.0245
9/6/2018,55.775,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,14.65,0.7825,56.41541667,-0.011,0.171,56.623,-0.04,131,101,0.564655148,314,366,0.461764699,464,1408,0.247863247,731,"1,408",0.341748479,985,1961,0.334351662,177522,402157,0.306241903,1031,1980,0.342411158,"703,463","1,625,992",0.301986087,0.8628,0.7408,0.2654,-40,-45,120.1875,105.6797,2.641,2.878,-0.0045,-0.009,0.237,-0.0558
9/7/2018,55.325,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,14.88,0.1375,56.34541667,-0.018,0.024,56.227,-0.132,107,92,0.537688415,231,357,0.392857136,327,1168,0.218729096,468,"1,168",0.286063568,1324,1549,0.460842323,238034,291729,0.449321678,1316,1644,0.444594593,"948,564","1,150,744",0.451846037,0.8598,0.7917,0.2808,-39,-44,119.6406,105.5469,2.707,2.939,0.025,0.0212,0.232,-0.0211
9/10/2018,54.5825,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,14.16,0.655,56.06625,-0.026,-0.116,55.6,-0.209,124,89,0.582159597,303,339,0.471962609,426,770,0.356187288,613,770,0.443239332,1538,1394,0.524556615,298482,205117,0.592697762,1578,1423,0.525824723,"1,228,548","777,992",0.612271871,0.6629,0.6488,0.279,-38,-43,119.6875,105.5312,2.715,2.935,0.003,-0.0014,0.22,-0.0517
9/11/2018,55.9625,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,SELL,13.22,1.46,55.90875,0.001,-0.146,55.411,-0.063,163,163,0.499999985,379,504,0.429218568,486,1108,0.304893348,654,"1,108",0.371169124,1327,1586,0.455544111,258010,268060,0.490448039,1382,1602,0.463136728,"1,113,841","1,165,690",0.488627266,0.6722,0.6466,0.2759,-37,-42,119.3125,105.4609,2.748,2.981,0.0122,0.0157,0.233,0.0591
9/12/2018,55.2675,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,13.14,0.9675,55.605,-0.006,-0.154,55.284,-0.042,137,143,0.489285697,324,572,0.361607139,432,1173,0.269158877,647,"1,173",0.355494504,1372,1565,0.467143342,272365,287826,0.486200242,1405,1584,0.470056874,"1,157,304","1,116,135",0.509054345,0.6464,0.6478,0.2556,-36,-41,119.4062,105.4531,2.752,2.964,0.0015,-0.0057,0.212,-0.0901
9/13/2018,56.6025,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,SELL,HOLD,SELL,12.37,0.7225,55.58583333,0.018,-0.108,55.604,0.106,161,102,0.612167277,374,497,0.429391499,502,983,0.338047136,876,983,0.471221084,1489,1472,0.50287065,312414,235700,0.569979968,1542,1481,0.510089314,"1,213,157","1,063,261",0.532923655,0.6153,0.5718,0.2308,-35,-40,119.3594,105.4297,2.761,2.974,0.0033,0.0034,0.213,0.0047
9/14/2018,55.96,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,SELL,12.07,0.4775,55.61666667,0.006,0.004,55.948,0.115,172,98,0.637037013,375,440,0.460122694,546,870,0.385593218,981,870,0.52998379,1557,1349,0.535788023,285072,227998,0.555620091,1563,1425,0.523092368,"1,123,134","881,777",0.56019145,0.6844,0.642,0.2244,-34,-39,119.1406,105.3906,2.786,3,0.0091,0.0087,0.214,0.0047
9/17/2018,54.47,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,13.68,1.0675,55.47416667,-0.018,-0.037,55.575,-0.124,79,94,0.456647372,226,471,0.324246767,352,865,0.289235823,506,865,0.369073666,944,2029,0.317524385,125918,460954,0.214557859,972,2064,0.320158102,"524,648","1,698,920",0.235948709,0.7418,0.6426,0.2687,-33,-38,119.2344,105.3984,2.782,2.994,-0.0014,-0.002,0.212,-0.0093
9/18/2018,54.56,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,BUY,HOLD,12.79,0.1125,55.47041667,-0.016,-0.049,55.398,-0.059,103,114,0.474654356,309,595,0.341814156,451,1013,0.308060107,681,"1,013",0.402007081,1713,1220,0.584043639,332159,217512,0.604286928,1759,1248,0.584968405,"1,316,452","956,101",0.579283299,0.7082,0.6412,0.2677,-32,-37,118.7188,105.3438,2.807,3.057,0.009,0.021,0.25,0.1792
9/19/2018,54.5925,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,BUY,HOLD,11.75,0.0325,55.24208333,-0.012,-0.077,54.896,-0.167,77,62,0.553956795,269,421,0.389855067,442,765,0.36619718,651,765,0.459745759,1334,1627,0.45052347,286465,251108,0.532885766,1375,1625,0.458333332,"1,139,712","973,684",0.539279908,0.6725,0.6669,0.2565,-31,-36,118.6719,105.3516,2.795,3.066,-0.0043,0.0029,0.271,0.084
9/20/2018,55.0075,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,11.8,0.0525,55.19875,-0.003,-0.091,54.658,-0.079,111,73,0.603260837,399,380,0.512195115,691,776,0.471029308,1032,776,0.570796457,2173,782,0.735363788,437330,118737,0.786469976,2213,826,0.728200063,"1,704,226","507,724",0.770463166,0.7133,0.5984,0.243,-30,-35,118.6875,105.3359,2.808,3.065,0.0047,-0.0003,0.257,-0.0517
9/21/2018,54.415,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,BUY,11.68,0.78,54.83416667,-0.007,-0.136,54.644,-0.005,121,67,0.643616987,431,318,0.575433904,791,660,0.545141278,1185,660,0.642276419,1344,1648,0.449197859,613790,991735,0.382298625,1370,1671,0.450509699,"1,277,124","2,243,242",0.362781597,0.7472,0.6628,0.2462,-29,-34,118.6875,105.3594,2.804,3.066,-0.0014,0.0003,0.262,0.0195
9/24/2018,55.1975,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,BUY,12.2,0.9925,54.70708333,0.009,-0.164,54.803,0.053,43,53,0.44791662,182,420,0.302325576,328,771,0.298453137,496,771,0.391475924,1179,1810,0.394446302,305328,304688,0.500524576,1186,1858,0.389618921,"1,236,485","1,134,616",0.521481371,0.7339,0.7017,0.2421,-28,-33,118.5156,105.3438,2.821,3.089,0.0061,0.0075,0.268,0.0229
9/25/2018,55.5475,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,BUY,12.42,0.61,54.88666667,0.012,0.017,55.042,0.08,83,58,0.588652441,241,329,0.42280701,418,605,0.408602147,628,605,0.509326841,1462,1454,0.50137174,294830,266582,0.525157994,1484,1495,0.498153741,"1,212,159","1,030,909",0.540402253,0.6989,0.7259,0.2418,-27,-32,118.4688,105.3281,2.843,3.098,0.0078,0.0029,0.255,-0.0485
9/26/2018,55.105,HOLD,BUY,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,BUY,12.89,0.145,54.9775,0.002,0.09,55.066,0.008,76,77,0.496731994,207,454,0.313161871,369,839,0.305463574,569,839,0.404119315,1070,1910,0.359060401,218696,371232,0.370716426,1111,1911,0.367637325,"946,975","1,327,224",0.416399356,0.7238,0.6565,0.2495,-26,-31,118.8125,105.3672,2.819,3.048,-0.0084,-0.0161,0.229,-0.102
9/27/2018,56.2375,HOLD,SELL,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,HOLD,HOLD,HOLD,HOLD,12.41,0.2825,55.25166667,0.018,0.122,55.522,0.152,63,73,0.46323526,172,462,0.271293371,293,865,0.25302245,456,865,0.345193033,1467,1442,0.504297008,287637,224493,0.56164841,1474,1500,0.495628781,"1,097,469","903,418",0.548491244,0.845,0.6833,0.2478,-25,-30,118.7812,105.3359,2.831,3.056,0.0043,0.0026,0.225,-0.0175
9/28/2018,56.435,HOLD,SELL,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,SELL,HOLD,HOLD,HOLD,12.12,0.2375,55.48958333,0.017,0.171,55.831,0.103,94,103,0.477157336,241,551,0.304292925,443,1079,0.291064387,655,"1,079",0.377739329,1546,1396,0.52549286,331749,310133,0.516837986,1592,1398,0.53244147,"1,104,518","1,108,899",0.499010354,0.7912,0.7286,0.2354,-24,-29,118.7344,105.3672,2.823,3.065,-0.0028,0.0029,0.242,0.0756
10/1/2018,56.815,HOLD,SELL,BUY,SELL,BUY,BUY,BUY,BUY,HOLD,SELL,SELL,HOLD,HOLD,12,0.1725,55.88958333,0.017,0.213,56.148,0.106,124,101,0.551111087,289,558,0.341204246,437,935,0.318513117,661,935,0.414160398,1030,2010,0.338815788,224281,357580,0.385454602,1051,2009,0.343464051,"943,463","1,274,236",0.42542428,0.7025,0.639,0.2461,-23,-28,118.6406,105.3594,2.823,3.086,0,0.0069,0.263,0.0868
10/2/2018,57.32,HOLD,SELL,BUY,SELL,BUY,BUY,SELL,BUY,HOLD,SELL,SELL,HOLD,HOLD,12.05,0.5075,56.24333333,0.019,0.251,56.702,0.185,71,156,0.312775317,206,860,0.193245777,313,1524,0.170386499,486,"1,524",0.241791044,972,2034,0.323353292,228883,356067,0.391286435,961,2079,0.31611842,"926,276","1,388,721",0.400119741,0.7105,0.6056,0.2585,-22,-27,118.7656,105.375,2.815,3.061,-0.0028,-0.0081,0.246,-0.0646
10/3/2018,58.0175,SELL,SELL,SELL,SELL,SELL,BUY,SELL,SELL,HOLD,SELL,SELL,HOLD,SELL,11.61,0.505,56.655,0.025,0.255,57.147,0.148,56,163,0.255707751,195,817,0.192687745,321,1476,0.178631051,562,"1,476",0.275760548,1890,1140,0.623762374,514411,211484,0.708657588,1900,1168,0.619295956,"2,132,699","859,702",0.712704948,0.6924,0.5934,0.2655,-21,-26,117.9375,105.25,2.876,3.181,0.0217,0.0392,0.305,0.2398
10/4/2018,56.9975,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,SELL,14.22,0.6975,56.97041667,0,0.242,57.288,0.047,50,203,0.197628451,164,841,0.163184078,277,1468,0.158739254,548,"1,468",0.271825395,650,2374,0.214947089,147093,672534,0.179463341,676,2395,0.220123737,"692,736","2,543,857",0.214032472,0.9306,0.7851,0.285,-20,-25,117.9219,105.2578,2.872,3.187,-0.0014,0.0019,0.315,0.0328
10/5/2018,56.0725,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,14.82,0.9175,56.94291667,-0.015,0.096,57.102,-0.062,34,236,0.125925921,103,1056,0.088869715,187,1664,0.101026472,354,"1,664",0.175421208,955,2027,0.320254861,156750,528389,0.228785692,930,2117,0.305218246,"652,681","1,970,531",0.248809856,1.0047,0.8559,0.2949,-19,-24,117.625,105.2344,2.889,3.233,0.0059,0.0144,0.344,0.0921
10/8/2018,55.9425,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,15.69,0.39,56.86083333,-0.016,-0.037,56.758,-0.115,39,292,0.11782477,120,1233,0.088691795,216,1842,0.104956268,389,"1,842",0.174361272,1213,1796,0.40312396,214644,378744,0.361726223,1239,1796,0.408237231,"827,591","1,371,245",0.376376865,0.8778,0.8047,0.3051,-18,-23,117.6406,105.2578,2.873,3.231,-0.0055,-0.0006,0.358,0.0407
10/9/2018,56.7175,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,15.95,0.8075,56.84458333,-0.002,-0.033,56.433,-0.108,37,237,0.135036491,140,953,0.12808783,240,1399,0.14643075,457,"1,399",0.246228447,1225,1782,0.407382772,283047,328220,0.463049698,1217,1841,0.39797253,"1,157,745","1,236,372",0.483579123,0.7402,0.6937,0.2984,-17,-22,117.8125,105.2344,2.889,3.206,0.0056,-0.0077,0.317,-0.1145
10/10/2018,54.09,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,22.96,2.275,56.30625,-0.038,-0.185,55.706,-0.242,17,332,0.0487106,64,1278,0.047690015,142,1758,0.074736842,268,"1,758",0.132280355,373,2661,0.122940013,80356,760067,0.095613756,384,2716,0.123870967,"366,701","2,658,868",0.121200673,0.9337,0.7715,0.3785,-16,-21,118.1875,105.3281,2.852,3.174,-0.0128,-0.01,0.322,0.0158
10/11/2018,53.6125,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,HOLD,24.98,0.0175,55.57208333,-0.034,-0.424,55.091,-0.205,15,461,0.031512604,62,1724,0.034714445,109,2317,0.044929926,220,"2,317",0.086716594,779,2259,0.256418696,292342,579269,0.335404211,842,2254,0.271963823,"1,143,491","1,954,541",0.369102385,0.9749,0.7516,0.407,-15,-20,118.25,105.3047,2.848,3.146,-0.0014,-0.0088,0.298,-0.0745
10/12/2018,55.5275,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,21.31,0.4225,55.32708333,0.004,-0.326,54.987,-0.035,18,392,0.043902438,55,1381,0.038300835,105,1801,0.055089192,252,"1,801",0.122747199,1845,1182,0.609514369,548827,181462,0.751520289,1823,1233,0.596531412,"1,939,518","651,426",0.748575809,0.9088,0.7868,0.3461,-14,-19,118.1562,105.3125,2.861,3.167,0.0046,0.0067,0.306,0.0268
10/15/2018,54.34,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,21.3,0.95,55.03833333,-0.012,-0.178,54.393,-0.198,20,151,0.116959057,64,538,0.106312291,113,691,0.140547262,266,691,0.27795193,1593,1442,0.52487644,258420,305049,0.458623278,1643,1430,0.534656686,"1,016,500","1,091,381",0.482237849,0.8767,0.7265,0.3592,-13,-18,118.2031,105.3047,2.857,3.156,-0.0014,-0.0035,0.299,-0.0229
10/16/2018,55.5375,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,17.62,0.805,54.97083333,0.01,-0.119,54.754,0.121,26,129,0.167741925,117,385,0.233067724,235,548,0.30012771,680,548,0.553745924,2440,585,0.806611568,572868,81107,0.87597844,2465,612,0.80110497,"2,182,190","388,154",0.848987529,0.7455,0.6782,0.333,-12,-17,118.1406,105.2891,2.87,3.163,0.0046,0.0022,0.293,-0.0201
10/17/2018,55.2975,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,SELL,17.4,0.2775,54.73416667,0.01,-0.101,55.176,0.14,19,120,0.136690638,112,262,0.299465233,281,388,0.420029889,927,388,0.70494296,1261,1713,0.424008069,300976,291693,0.507831521,1254,1757,0.416472931,"1,219,093","1,081,924",0.529806168,0.854,0.7503,0.3294,-11,-16,117.8594,105.2422,2.895,3.207,0.0087,0.0139,0.312,0.0648
10/18/2018,54.005,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,20.06,0.46,54.72,-0.013,-0.084,54.795,-0.127,23,184,0.111111106,112,477,0.190152798,284,665,0.299262378,763,665,0.534313722,698,2265,0.235572055,146821,498826,0.227401351,707,2324,0.23325635,"697,653","1,785,834",0.280916711,0.9175,0.8157,0.3639,-10,-15,118.0938,105.2578,2.874,3.177,-0.0073,-0.0094,0.303,-0.0288
10/19/2018,54.8275,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,19.89,0.3125,54.9225,-0.002,0.063,54.917,0.041,21,265,0.073426571,109,694,0.13574097,246,1077,0.185941042,521,"1,077",0.326032539,913,2082,0.304841401,216873,468234,0.316553473,938,2118,0.306937172,"788,146","1,689,952",0.318044726,0.9727,0.9077,0.3483,-9,-14,117.9844,105.2188,2.908,3.196,0.0118,0.006,0.288,-0.0495
10/22/2018,55.1625,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,19.64,0.215,54.86166667,0.006,0.047,54.823,-0.031,20,312,0.060240962,79,744,0.095990278,179,1139,0.135811835,358,"1,139",0.239144955,1270,1744,0.421366953,317549,268886,0.541490532,1309,1751,0.427777776,"1,187,577","1,042,123",0.532617392,0.7778,0.7139,0.3448,-8,-13,117.9688,105.2188,2.912,3.2,0.0014,0.0013,0.288,0
10/23/2018,55.6825,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,20.71,1.725,55.08541667,0.011,0.054,54.919,0.032,14,514,0.026515151,63,1298,0.046289493,126,1869,0.063157894,221,"1,869",0.105741626,982,2052,0.323665127,295256,428397,0.408007705,981,2113,0.317065287,"1,165,656","1,534,656",0.431674562,0.8619,0.7377,0.3537,-7,-12,118.2344,105.2812,2.883,3.171,-0.01,-0.0091,0.288,0
10/24/2018,53.7725,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,HOLD,25.23,1.8775,54.79125,-0.018,-0.023,54.861,-0.019,22,646,0.032934131,72,1598,0.043113772,187,2138,0.080430107,298,"2,138",0.122331691,459,2563,0.151886168,84161,699039,0.107457865,484,2632,0.155327342,"393,915","2,446,442",0.138685031,0.9106,0.7553,0.4347,-6,-11,118.7656,105.3906,2.843,3.111,-0.0139,-0.0189,0.268,-0.0694
10/25/2018,54.95,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,24.22,0.5225,54.73333333,0.004,-0.117,54.892,0.01,26,566,0.043918918,70,1390,0.047945205,202,1887,0.096696984,327,"1,887",0.147696476,2133,894,0.704658075,587844,149629,0.797105792,2174,895,0.708374061,"2,047,577","644,678",0.760543485,0.805,0.7213,0.3772,-5,-10,118.6719,105.375,2.855,3.126,0.0042,0.0048,0.271,0.0112
10/26/2018,54.075,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,24.16,0.1,54.745,-0.012,-0.015,54.62,-0.091,24,667,0.034732272,84,1573,0.050694025,228,2055,0.099868594,334,"2,055",0.13980745,997,2030,0.329369011,200387,594320,0.252152051,980,2100,0.318181817,"741,012","2,187,169",0.253062225,1.0386,0.8703,0.4032,-4,-9,119.0156,105.4453,2.81,3.077,-0.0158,-0.0157,0.267,-0.0148
10/29/2018,53.06,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,24.7,1.7375,54.45041667,-0.025,-0.094,53.964,-0.219,24,347,0.064690025,83,819,0.092017737,211,1001,0.174092408,433,"1,001",0.301952578,1235,1808,0.405849489,260677,494657,0.345114876,1264,1838,0.407479044,"866,337","1,755,171",0.330472766,0.9343,0.788,0.435,-3,-8,118.9219,105.4375,2.822,3.089,0.0043,0.0039,0.267,0
10/30/2018,53.325,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,23.35,0.5375,54.14416667,-0.015,-0.2,53.853,-0.037,24,351,0.063999998,100,816,0.109170304,254,1037,0.196746706,593,"1,037",0.363803679,2028,996,0.670634918,553152,185828,0.748534466,2082,1001,0.675316248,"1,870,293","743,834",0.715456059,0.797,0.7225,0.416,-2,-7,118.6719,105.3672,2.851,3.119,0.0103,0.0097,0.268,0.0037
10/31/2018,54.715,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,21.23,0.495,53.98291667,0.014,-0.156,53.794,-0.02,44,135,0.245810042,150,291,0.340136047,359,408,0.46805736,969,408,0.703703699,1862,1200,0.60809928,566786,251710,0.692472535,1901,1207,0.61164736,"1,963,554","871,817",0.692521014,0.8733,0.7159,0.3854,-1,-6,118.5312,105.3281,2.871,3.149,0.007,0.0096,0.278,0.0373
11/1/2018,55.555,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,19.34,0.7925,54.28,0.023,0.045,54.164,0.123,40,80,0.333333306,164,169,0.492492478,542,264,0.672456567,1376,264,0.839024385,2309,722,0.761794785,603795,118257,0.836220937,2375,727,0.765635072,"2,167,487","462,309",0.824203474,0.7284,0.6857,0.3902,0,-5,118.6562,105.375,2.846,3.134,-0.0087,-0.0048,0.288,0.036
11/2/2018,51.87,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,HOLD,19.51,0.5175,53.76666667,-0.035,-0.072,53.866,-0.099,62,87,0.416107355,251,195,0.562780256,880,319,0.733944948,1719,319,0.84347399,1565,1452,0.518727211,360326,402998,0.472048567,1569,1485,0.513752454,"1,388,139","1,401,491",0.497606851,0.8885,0.8012,0.3208,-57,-4,118.0469,105.25,2.911,3.22,0.0228,0.0274,0.309,0.0729
11/5/2018,50.3975,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,19.96,0.6775,53.15375,-0.052,-0.375,53.134,-0.244,39,62,0.386138576,189,162,0.538461523,482,254,0.654891295,760,254,0.749506896,1433,1610,0.470916857,296622,298729,0.498230456,1459,1654,0.468679729,"1,044,742","1,052,523",0.498144965,0.7943,0.772,0.3196,-56,-3,118.125,105.25,2.912,3.201,0.0003,-0.0059,0.289,-0.0647
11/6/2018,50.9425,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,19.91,0.4625,52.80083333,-0.035,-0.322,52.191,-0.314,57,102,0.358490543,286,233,0.55105972,748,407,0.647619042,1002,407,0.711142649,1846,1151,0.615949281,355407,218789,0.618964604,1874,1198,0.61002604,"1,331,392","876,103",0.60312345,0.7264,0.7497,0.301,-55,-2,117.9219,105.2109,2.936,3.231,0.0082,0.0094,0.295,0.0208
11/7/2018,52.4875,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,16.36,0.995,52.66125,-0.003,-0.164,51.424,-0.256,65,79,0.451388858,390,179,0.685412993,978,369,0.726057901,1188,369,0.763005775,2099,942,0.690233474,504925,199626,0.716662101,2153,938,0.696538335,"1,825,125","768,057",0.703816778,0.729,0.6366,0.2679,-54,-1,117.7969,105.1562,2.965,3.237,0.0099,0.0019,0.272,-0.078
11/8/2018,52.1225,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,SELL,16.72,0.3725,52.22916667,-0.002,-0.191,51.488,0.021,75,92,0.44910177,353,202,0.636036025,836,444,0.653124995,985,444,0.689293207,1420,1614,0.468029003,261201,372096,0.412446293,1403,1663,0.457599477,"992,599","1,395,733",0.415603442,0.729,0.7067,0.2676,-53,0,117.75,105.1562,2.973,3.239,0.0027,0.0006,0.266,-0.0221
